id,name,lucylink
4990,"Scaled Mystic Helm",http://lucy.allakhazam.com/item.html?id=4990
4991,"Scaled Mystic Cloak",http://lucy.allakhazam.com/item.html?id=4991
4992,"Aged Dark Wood Shaft",http://lucy.allakhazam.com/item.html?id=4992
4993,"Mark of Nature",http://lucy.allakhazam.com/item.html?id=4993
4994,"Primal Earth Rune",http://lucy.allakhazam.com/item.html?id=4994
4995,"Growth Stone",http://lucy.allakhazam.com/item.html?id=4995
4996,"Mark of Vitality",http://lucy.allakhazam.com/item.html?id=4996
4997,"Etched Diamond of Nature",http://lucy.allakhazam.com/item.html?id=4997
4998,"Storm Filled Vial",http://lucy.allakhazam.com/item.html?id=4998
4999,"Mark of Life",http://lucy.allakhazam.com/item.html?id=4999
5000,"Etched Emerald of Nature",http://lucy.allakhazam.com/item.html?id=5000
5001,"Short Sword",http://lucy.allakhazam.com/item.html?id=5001
5002,"Long Sword",http://lucy.allakhazam.com/item.html?id=5002
5003,"Battle Axe",http://lucy.allakhazam.com/item.html?id=5003
5004,"Bastard Sword",http://lucy.allakhazam.com/item.html?id=5004
5005,"Two Handed Sword",http://lucy.allakhazam.com/item.html?id=5005
5006,Halberd,http://lucy.allakhazam.com/item.html?id=5006
5007,Axe,http://lucy.allakhazam.com/item.html?id=5007
5008,"Broad Sword",http://lucy.allakhazam.com/item.html?id=5008
5009,Scimitar,http://lucy.allakhazam.com/item.html?id=5009
5010,Scythe,http://lucy.allakhazam.com/item.html?id=5010
5011,Claymore,http://lucy.allakhazam.com/item.html?id=5011
5012,"Two Handed Battle Axe",http://lucy.allakhazam.com/item.html?id=5012
5013,"Rusty Short Sword",http://lucy.allakhazam.com/item.html?id=5013
5014,"Rusty Axe",http://lucy.allakhazam.com/item.html?id=5014
5015,"Rusty Scythe",http://lucy.allakhazam.com/item.html?id=5015
5016,"Rusty Broad Sword",http://lucy.allakhazam.com/item.html?id=5016
5017,"Minotaur Battle Axe",http://lucy.allakhazam.com/item.html?id=5017
5018,Pick,http://lucy.allakhazam.com/item.html?id=5018
5019,"Rusty Long Sword",http://lucy.allakhazam.com/item.html?id=5019
5020,"Rusty Battle Axe",http://lucy.allakhazam.com/item.html?id=5020
5021,"Rusty Scimitar",http://lucy.allakhazam.com/item.html?id=5021
5022,"Rusty Bastard Sword",http://lucy.allakhazam.com/item.html?id=5022
5023,"Rusty Two Handed Sword",http://lucy.allakhazam.com/item.html?id=5023
5024,"Rusty Halberd",http://lucy.allakhazam.com/item.html?id=5024
5025,"Rusty Two Handed Battle Axe",http://lucy.allakhazam.com/item.html?id=5025
5026,"Bronze Short Sword",http://lucy.allakhazam.com/item.html?id=5026
5027,"Bronze Long Sword",http://lucy.allakhazam.com/item.html?id=5027
5028,"Bronze Battle Axe",http://lucy.allakhazam.com/item.html?id=5028
5029,"Bronze Bastard Sword",http://lucy.allakhazam.com/item.html?id=5029
5030,"Bronze Two Handed Sword",http://lucy.allakhazam.com/item.html?id=5030
5031,"Bronze Halberd",http://lucy.allakhazam.com/item.html?id=5031
5032,"Bronze Axe",http://lucy.allakhazam.com/item.html?id=5032
5033,"Bronze Broad Sword",http://lucy.allakhazam.com/item.html?id=5033
5034,"Bronze Scimitar",http://lucy.allakhazam.com/item.html?id=5034
5035,"Bronze Scythe",http://lucy.allakhazam.com/item.html?id=5035
5036,"Bronze Claymore",http://lucy.allakhazam.com/item.html?id=5036
5037,"Bronze Two Handed Battle Axe",http://lucy.allakhazam.com/item.html?id=5037
5038,"Leather Whip",http://lucy.allakhazam.com/item.html?id=5038
5039,"Giant Rat Tail",http://lucy.allakhazam.com/item.html?id=5039
5040,"Rusty Mining Pick",http://lucy.allakhazam.com/item.html?id=5040
5041,"Tarnished Mining Pick",http://lucy.allakhazam.com/item.html?id=5041
5042,"Tarnished Short Sword",http://lucy.allakhazam.com/item.html?id=5042
5043,"Tarnished Axe",http://lucy.allakhazam.com/item.html?id=5043
5044,"Tarnished Broad Sword",http://lucy.allakhazam.com/item.html?id=5044
5045,"Tarnished Long Sword",http://lucy.allakhazam.com/item.html?id=5045
5046,"Tarnished Battle Axe",http://lucy.allakhazam.com/item.html?id=5046
5047,"Tarnished Scimitar",http://lucy.allakhazam.com/item.html?id=5047
5048,"Tarnished Bastard Sword",http://lucy.allakhazam.com/item.html?id=5048
5049,"Tarnished Scythe",http://lucy.allakhazam.com/item.html?id=5049
5050,"Well-Balanced Long Sword",http://lucy.allakhazam.com/item.html?id=5050
5051,"Well-Balanced Scimitar",http://lucy.allakhazam.com/item.html?id=5051
5052,"Well-Balanced Two-Handed Sword",http://lucy.allakhazam.com/item.html?id=5052
5053,"Well-Balanced Two-Handed Axe",http://lucy.allakhazam.com/item.html?id=5053
5054,"Elegant Darkwood Katana",http://lucy.allakhazam.com/item.html?id=5054
5055,"Elegant Darkwood Wakizashi",http://lucy.allakhazam.com/item.html?id=5055
5056,"Sharp Short Sword",http://lucy.allakhazam.com/item.html?id=5056
5057,Wurmslayer,http://lucy.allakhazam.com/item.html?id=5057
5058,"Cat o' Nine Tails",http://lucy.allakhazam.com/item.html?id=5058
5060,"Tailor-made Whip",http://lucy.allakhazam.com/item.html?id=5060
5061,"Forged Bastard Sword",http://lucy.allakhazam.com/item.html?id=5061
5062,"Forged Two Handed Sword",http://lucy.allakhazam.com/item.html?id=5062
5063,"Forged Morning Star",http://lucy.allakhazam.com/item.html?id=5063
5064,"Ceramic Dirk",http://lucy.allakhazam.com/item.html?id=5064
5066,"Cinctured Whip",http://lucy.allakhazam.com/item.html?id=5066
5067,"Blade of Champions",http://lucy.allakhazam.com/item.html?id=5067
5068,"Sack of Purified Soil",http://lucy.allakhazam.com/item.html?id=5068
5069,"Mark of Regeneration",http://lucy.allakhazam.com/item.html?id=5069
5070,"Tarnished Two Handed Sword",http://lucy.allakhazam.com/item.html?id=5070
5071,"Tarnished Two Handed Battle Axe",http://lucy.allakhazam.com/item.html?id=5071
5072,"Rusty Shan`Tok",http://lucy.allakhazam.com/item.html?id=5072
5073,"Tarnished Shan`Tok",http://lucy.allakhazam.com/item.html?id=5073
5074,"Rusty Fer`Esh",http://lucy.allakhazam.com/item.html?id=5074
5075,"Tarnished Fer`Esh",http://lucy.allakhazam.com/item.html?id=5075
5076,"Rusty Sheer Blade",http://lucy.allakhazam.com/item.html?id=5076
5077,"Tarnished Sheer Blade",http://lucy.allakhazam.com/item.html?id=5077
5078,"Trochilic's Skean",http://lucy.allakhazam.com/item.html?id=5078
5079,"Etched Sapphire of Nature",http://lucy.allakhazam.com/item.html?id=5079
5082,"Cast-Iron Long Sword",http://lucy.allakhazam.com/item.html?id=5082
5089,"Mark of Growth",http://lucy.allakhazam.com/item.html?id=5089
5094,"Etched Ruby of Nature",http://lucy.allakhazam.com/item.html?id=5094
5095,"Mark of Weather",http://lucy.allakhazam.com/item.html?id=5095
5096,"Etched Star Ruby of Nature",http://lucy.allakhazam.com/item.html?id=5096
5097,"Mark of Storms",http://lucy.allakhazam.com/item.html?id=5097
5098,"Etched Fire Opal of Nature",http://lucy.allakhazam.com/item.html?id=5098
5099,"Mark of the Earth",http://lucy.allakhazam.com/item.html?id=5099
5100,"Shadowed Two Handed Sword",http://lucy.allakhazam.com/item.html?id=5100
5101,"Shadowed Long Sword",http://lucy.allakhazam.com/item.html?id=5101
5102,"Shadowed Battle Axe",http://lucy.allakhazam.com/item.html?id=5102
5103,"Shadowed Scythe",http://lucy.allakhazam.com/item.html?id=5103
5104,"Shadowed Scimitar",http://lucy.allakhazam.com/item.html?id=5104
5105,"Mask of Espionage",http://lucy.allakhazam.com/item.html?id=5105
5106,"Shadowed Halberd",http://lucy.allakhazam.com/item.html?id=5106
5107,"Tablet of Wolves",http://lucy.allakhazam.com/item.html?id=5107
5108,"Mark of Blossoms",http://lucy.allakhazam.com/item.html?id=5108
5109,"Etched Pearl of Nature",http://lucy.allakhazam.com/item.html?id=5109
5110,"Mark of Rain",http://lucy.allakhazam.com/item.html?id=5110
5112,"Tainted Teir`Dal Long Sword",http://lucy.allakhazam.com/item.html?id=5112
5113,"Tainted Steel Bastard Sword",http://lucy.allakhazam.com/item.html?id=5113
5114,"Ruined Teir`Dal Long Sword",http://lucy.allakhazam.com/item.html?id=5114
5115,"Ruined Steel Bastard Sword",http://lucy.allakhazam.com/item.html?id=5115
5116,"Etched Opal of Nature",http://lucy.allakhazam.com/item.html?id=5116
5117,"Mark of Flora",http://lucy.allakhazam.com/item.html?id=5117
5118,"Etched Onyx of Nature",http://lucy.allakhazam.com/item.html?id=5118
5119,"Ancient Writ of Nature",http://lucy.allakhazam.com/item.html?id=5119
5120,"Pawn's Khukri",http://lucy.allakhazam.com/item.html?id=5120
5121,"Knave's Khukri",http://lucy.allakhazam.com/item.html?id=5121
5122,"Squire's Khukri",http://lucy.allakhazam.com/item.html?id=5122
5123,"Knight's Khukri",http://lucy.allakhazam.com/item.html?id=5123
5124,"Zealot's Khukri",http://lucy.allakhazam.com/item.html?id=5124
5125,"Crusader's Khukri",http://lucy.allakhazam.com/item.html?id=5125
5126,"Hero's Khukri",http://lucy.allakhazam.com/item.html?id=5126
5127,Greenmist,http://lucy.allakhazam.com/item.html?id=5127
5128,"Lord of Pain's Khukri",http://lucy.allakhazam.com/item.html?id=5128
5129,"Mark of Fauna",http://lucy.allakhazam.com/item.html?id=5129
5130,"Partisan's Pike",http://lucy.allakhazam.com/item.html?id=5130
5131,"Militia's Pike",http://lucy.allakhazam.com/item.html?id=5131
5132,"Footman's Pike",http://lucy.allakhazam.com/item.html?id=5132
5133,"Soldier's Pike",http://lucy.allakhazam.com/item.html?id=5133
5134,"Trooper's Pike",http://lucy.allakhazam.com/item.html?id=5134
5135,"Legionnaire's Mancatcher",http://lucy.allakhazam.com/item.html?id=5135
5136,"Xyzith's Destroyed Belongings",http://lucy.allakhazam.com/item.html?id=5136
5137,"Warlord Mancatcher",http://lucy.allakhazam.com/item.html?id=5137
5138,"Pride of the Legion",http://lucy.allakhazam.com/item.html?id=5138
5139,Slave,http://lucy.allakhazam.com/item.html?id=5139
5140,"Iron Cudgel of the Petitioner",http://lucy.allakhazam.com/item.html?id=5140
5141,"Iron Cudgel of the Clairvoyant",http://lucy.allakhazam.com/item.html?id=5141
5142,"Iron Cudgel of the Seer",http://lucy.allakhazam.com/item.html?id=5142
5143,"Iron Cudgel of the Mystic",http://lucy.allakhazam.com/item.html?id=5143
5144,"Iron Cudgel of the Prophet",http://lucy.allakhazam.com/item.html?id=5144
5145,"Iron Cudgel of the Channeler",http://lucy.allakhazam.com/item.html?id=5145
5146,"Iron Cudgel of the Hierophant",http://lucy.allakhazam.com/item.html?id=5146
5148,"SkyIron Cudgel of the Arisen",http://lucy.allakhazam.com/item.html?id=5148
5149,"Skyiron Cudgel of the Ancients",http://lucy.allakhazam.com/item.html?id=5149
5151,"Sword of Skyfire",http://lucy.allakhazam.com/item.html?id=5151
5152,"Noctivagant Blade",http://lucy.allakhazam.com/item.html?id=5152
5153,"Green Jade Broadsword",http://lucy.allakhazam.com/item.html?id=5153
5154,"Green Jade Axe",http://lucy.allakhazam.com/item.html?id=5154
5155,"Blade of the Black Dragon Eye",http://lucy.allakhazam.com/item.html?id=5155
5156,"Breath of Harmony",http://lucy.allakhazam.com/item.html?id=5156
5157,Lamentation,http://lucy.allakhazam.com/item.html?id=5157
5158,"Sword of the Morning",http://lucy.allakhazam.com/item.html?id=5158
5159,"Kunzar Ku'juch",http://lucy.allakhazam.com/item.html?id=5159
5160,"Fayguard Bladecatcher",http://lucy.allakhazam.com/item.html?id=5160
5161,"Blade of the Green Dragon Eye",http://lucy.allakhazam.com/item.html?id=5161
5162,"Imbued Fighters Staff",http://lucy.allakhazam.com/item.html?id=5162
5163,"Guardians Mace",http://lucy.allakhazam.com/item.html?id=5163
5164,"Blade of the Red Dragon Eye",http://lucy.allakhazam.com/item.html?id=5164
5165,"Star of the Guardian",http://lucy.allakhazam.com/item.html?id=5165
5166,"Greenmist Helm",http://lucy.allakhazam.com/item.html?id=5166
5167,"Greenmist Breastplate",http://lucy.allakhazam.com/item.html?id=5167
5168,"Greenmist Vambraces",http://lucy.allakhazam.com/item.html?id=5168
5169,"Greenmist Bracer",http://lucy.allakhazam.com/item.html?id=5169
5171,"Greenmist Greaves",http://lucy.allakhazam.com/item.html?id=5171
5172,"Greenmist Boots",http://lucy.allakhazam.com/item.html?id=5172
5173,"Greenmist Mask",http://lucy.allakhazam.com/item.html?id=5173
5174,"Legionnaire Scale Helm",http://lucy.allakhazam.com/item.html?id=5174
5175,"Legionnaire Scale Breastplate",http://lucy.allakhazam.com/item.html?id=5175
5176,"Legionnaire Scale Pauldron",http://lucy.allakhazam.com/item.html?id=5176
5177,"Legionnaire Scale Vambraces",http://lucy.allakhazam.com/item.html?id=5177
5178,"Legionnaire Scale Bracers",http://lucy.allakhazam.com/item.html?id=5178
5179,"Legionnaire Scale Gauntlets",http://lucy.allakhazam.com/item.html?id=5179
5180,"Legionnaire Scale Greaves",http://lucy.allakhazam.com/item.html?id=5180
5181,"Legionnaire Scale Boots",http://lucy.allakhazam.com/item.html?id=5181
5182,"Scaled Hierophant Boots",http://lucy.allakhazam.com/item.html?id=5182
5183,"Scaled Hierophant Gauntlets",http://lucy.allakhazam.com/item.html?id=5183
5184,"Scaled Hierophant Vambraces",http://lucy.allakhazam.com/item.html?id=5184
5185,"Scaled Hierophant Greaves",http://lucy.allakhazam.com/item.html?id=5185
5186,"Scaled Hierophant Bracers",http://lucy.allakhazam.com/item.html?id=5186
5187,"Scaled Hierophant Breastplate",http://lucy.allakhazam.com/item.html?id=5187
5188,"Scaled Hierophant Helm",http://lucy.allakhazam.com/item.html?id=5188
5189,"Scaled Hierophant Cloak",http://lucy.allakhazam.com/item.html?id=5189
5190,"Etched Fire Emerald of Nature",http://lucy.allakhazam.com/item.html?id=5190
5191,"Vial of Moon Dew",http://lucy.allakhazam.com/item.html?id=5191
5192,"Mark of Peace",http://lucy.allakhazam.com/item.html?id=5192
5193,"Oblong Clay Bowl",http://lucy.allakhazam.com/item.html?id=5193
5194,"Great Gem",http://lucy.allakhazam.com/item.html?id=5194
5195,"Mark of Tranquility",http://lucy.allakhazam.com/item.html?id=5195
5196,"Sharpened Rockhopper Claws",http://lucy.allakhazam.com/item.html?id=5196
5197,"Etched Steel Shavings",http://lucy.allakhazam.com/item.html?id=5197
5198,"Mark of Harmony",http://lucy.allakhazam.com/item.html?id=5198
5199,"Triple Beaded Circlet",http://lucy.allakhazam.com/item.html?id=5199
5200,"Enchanted Teir`Dal Long Sword",http://lucy.allakhazam.com/item.html?id=5200
5201,"Enchanted Teir`Dal Bastard Sword",http://lucy.allakhazam.com/item.html?id=5201
5203,"Enchanted Teir`Dal Great Staff",http://lucy.allakhazam.com/item.html?id=5203
5204,"Enchanted Teir`Dal Rapier",http://lucy.allakhazam.com/item.html?id=5204
5205,"Enchanted Battleworn Long Sword",http://lucy.allakhazam.com/item.html?id=5205
5206,"Enchanted Battleworn Bastard Sword",http://lucy.allakhazam.com/item.html?id=5206
5207,"Enchanted Battleworn Morning Star",http://lucy.allakhazam.com/item.html?id=5207
5208,"Enchanted Battleworn Great Staff",http://lucy.allakhazam.com/item.html?id=5208
5209,"Enchanted Feir'Dal Long Sword",http://lucy.allakhazam.com/item.html?id=5209
5210,"Enchanted Feir'Dal Bastard Sword",http://lucy.allakhazam.com/item.html?id=5210
5211,"Enchanted Feir'Dal Great Staff",http://lucy.allakhazam.com/item.html?id=5211
5212,"Enchanted Fine Steel Long Sword",http://lucy.allakhazam.com/item.html?id=5212
5213,"Enchanted Fine Steel Bastard Sword",http://lucy.allakhazam.com/item.html?id=5213
5214,"Enchanted Fine Steel Morning Star",http://lucy.allakhazam.com/item.html?id=5214
5215,"Enchanted Fine Steel Great Staff",http://lucy.allakhazam.com/item.html?id=5215
5216,"Enchanted Fine Steel Rapier",http://lucy.allakhazam.com/item.html?id=5216
5217,"Obtenebrate Claymore",http://lucy.allakhazam.com/item.html?id=5217
5218,"Dwarven Bar Room Table Leg",http://lucy.allakhazam.com/item.html?id=5218
5219,"Skull Mask of Innervation",http://lucy.allakhazam.com/item.html?id=5219
5220,"Writ of Innoruuk",http://lucy.allakhazam.com/item.html?id=5220
5221,"Mithril Dwarven War Pick",http://lucy.allakhazam.com/item.html?id=5221
5222,"Breastplate of Afflation",http://lucy.allakhazam.com/item.html?id=5222
5223,"Talisman of Tranquility",http://lucy.allakhazam.com/item.html?id=5223
5224,"Petrified Bark Leggings",http://lucy.allakhazam.com/item.html?id=5224
5225,"Footpads of the Monkey",http://lucy.allakhazam.com/item.html?id=5225
5226,"Bracelet of Chaotic Intellect",http://lucy.allakhazam.com/item.html?id=5226
5227,"Tainted Teir`Dal Rapier",http://lucy.allakhazam.com/item.html?id=5227
5228,"Tainted Battleworn Morning Star",http://lucy.allakhazam.com/item.html?id=5228
5230,"Howling Werewolf Claws",http://lucy.allakhazam.com/item.html?id=5230
5231,"Black Wolf Crown",http://lucy.allakhazam.com/item.html?id=5231
5232,"Black Wolf Mask",http://lucy.allakhazam.com/item.html?id=5232
5233,"Black Wolf Collar",http://lucy.allakhazam.com/item.html?id=5233
5234,"Black Wolf Mail",http://lucy.allakhazam.com/item.html?id=5234
5235,"Black Wolf Pauldrons",http://lucy.allakhazam.com/item.html?id=5235
5236,"Black Wolf Cape",http://lucy.allakhazam.com/item.html?id=5236
5237,"Black Wolf Waistband",http://lucy.allakhazam.com/item.html?id=5237
5238,"Black Wolf Armplates",http://lucy.allakhazam.com/item.html?id=5238
5239,"Black Wolf Bracers",http://lucy.allakhazam.com/item.html?id=5239
5240,"Black Wolf Gloves",http://lucy.allakhazam.com/item.html?id=5240
5241,"Black Wolf Legplates",http://lucy.allakhazam.com/item.html?id=5241
5242,"Black Wolf Boots",http://lucy.allakhazam.com/item.html?id=5242
5243,"Mammoth Calf Hide",http://lucy.allakhazam.com/item.html?id=5243
5244,"Fresh Spring Water",http://lucy.allakhazam.com/item.html?id=5244
5245,"Mark of Meditation",http://lucy.allakhazam.com/item.html?id=5245
5246,"Ralcom's Writ",http://lucy.allakhazam.com/item.html?id=5246
5247,"Jar of Ointment",http://lucy.allakhazam.com/item.html?id=5247
5248,"Mark of Unity",http://lucy.allakhazam.com/item.html?id=5248
5249,"Pewter Figurine",http://lucy.allakhazam.com/item.html?id=5249
5250,"Mark of True Self",http://lucy.allakhazam.com/item.html?id=5250
5251,"Coiled Steel Wire",http://lucy.allakhazam.com/item.html?id=5251
5252,"Mark of Form",http://lucy.allakhazam.com/item.html?id=5252
5253,"Spire Spirit Dust",http://lucy.allakhazam.com/item.html?id=5253
5254,"Mark of Discipline",http://lucy.allakhazam.com/item.html?id=5254
5255,"Oiled Scales",http://lucy.allakhazam.com/item.html?id=5255
5256,"Mark of Training",http://lucy.allakhazam.com/item.html?id=5256
5257,"Scorched Idol",http://lucy.allakhazam.com/item.html?id=5257
5258,"Gem of Longevity",http://lucy.allakhazam.com/item.html?id=5258
5259,"Mark of Rank",http://lucy.allakhazam.com/item.html?id=5259
5260,"Golden Gem",http://lucy.allakhazam.com/item.html?id=5260
5261,"Mark of Aggression",http://lucy.allakhazam.com/item.html?id=5261
5262,"Sun Fiend Bones",http://lucy.allakhazam.com/item.html?id=5262
5263,"Mark of Defense",http://lucy.allakhazam.com/item.html?id=5263
5264,"Protector Gem",http://lucy.allakhazam.com/item.html?id=5264
5265,"Mark of the Dragon",http://lucy.allakhazam.com/item.html?id=5265
5266,"Indigo Sapphire",http://lucy.allakhazam.com/item.html?id=5266
